prompt_id,text,source_benchmark,source_dataset
1039,when does the next step show on cbbc,NQ,natural_questions
1040,who used the first poison gas in ww1,NQ,natural_questions
1041,how many members of the mormon tabernacle choir,NQ,natural_questions
1042,what beatles song did u2 cover on rattle and hum,NQ,natural_questions
1043,who discovered the occurrence of oil in in assam,NQ,natural_questions
1044,who played captain salazar on pirates of the caribbean,NQ,natural_questions
1045,who was the leader of the visigoths that invaded the roman empire,NQ,natural_questions
1046,who played detective green on law & order,NQ,natural_questions
1047,what is the highest tower in the world,NQ,natural_questions
1048,when was the reflecting pool in washington dc built,NQ,natural_questions
1049,where did they film our souls at night,NQ,natural_questions
1050,who played april on too close for comfort,NQ,natural_questions
1051,who does chef's voice in south park,NQ,natural_questions
1052,who sings see you again with wiz khalifa,NQ,natural_questions
1053,who plays celia in last tango in halifax,NQ,natural_questions
1054,who sang the original i can't live without you,NQ,natural_questions
1055,what was the purpose of the easter island statues,NQ,natural_questions
1056,who hosted whose line is it anyway before drew carey,NQ,natural_questions
1057,who was the voice of dory in finding dory,NQ,natural_questions
1058,who got turned to salt in the bible,NQ,natural_questions
1059,when was the last time waterford were in an all ireland final,NQ,natural_questions
1060,who was drafted in front of kevin durant,NQ,natural_questions
1061,who won the 1913 us open golf tournament,NQ,natural_questions
1062,when is the next star wars 9 coming out,NQ,natural_questions
1063,who played the mother in yankee doodle dandy,NQ,natural_questions
1064,where did the battle of bunker hill occur,NQ,natural_questions
1065,what is the previous name of ccsu meerut,NQ,natural_questions
1066,who played sidney poitier's daughter in a warm december,NQ,natural_questions
1067,what episode of the partridge family did they sing i think i love you,NQ,natural_questions
1068,where was christianity most strongly established by ad 325,NQ,natural_questions
1069,who led the development of the ibm personal computer,NQ,natural_questions
1070,how long did it take to travel from london to edinburgh by horse,NQ,natural_questions
1071,what were the scribes called who preserved the old testament text,NQ,natural_questions
1072,who led carthage in the first punic war,NQ,natural_questions
1073,where are the gifts of the spirit found in the bible,NQ,natural_questions
1074,what is the gravity difference between earth and moon,NQ,natural_questions
1075,when was chlorine gas first used in ww1,NQ,natural_questions
1076,when did the battle of kadesh start and finish,NQ,natural_questions
1077,who had translated the bengali play neel darpan into english,NQ,natural_questions
1078,when did pong become playable on the television,NQ,natural_questions
1079,how many valence electrons do the elements in group 17 have,NQ,natural_questions
1080,where is the headquarters for the usga located,NQ,natural_questions
1081,what layer of the earth is the ozone in,NQ,natural_questions
1082,when was snow white and the huntsman released,NQ,natural_questions
1083,when did the american constitution came into force,NQ,natural_questions
1084,who was president when the british burned down the white house during the war of 1812,NQ,natural_questions
1085,who wrote elvis song can't help falling in love with you,NQ,natural_questions
1086,when did the song bennie and the jets come out,NQ,natural_questions
1087,who dies at the end of american history x,NQ,natural_questions
1088,when did the first flat screen come out,NQ,natural_questions
1089,what position enabled monroney to promote the creation of the faa,NQ,natural_questions
1090,who was memoirs of a geisha based on,NQ,natural_questions
1091,when did the weather channel start naming winter storms,NQ,natural_questions
1092,who wrote the equation for the law of gravitation,NQ,natural_questions
1093,when did yu yu hakusho anime come out,NQ,natural_questions
1094,who sings your the reason god made oklahoma,NQ,natural_questions
1095,who are the characters in the movie casino based on,NQ,natural_questions
1096,when was the first cctv camera used in the uk,NQ,natural_questions
1097,where does the saying dressed to the nines come from,NQ,natural_questions
1098,who sang loving you has made me bananas,NQ,natural_questions
1099,who sang the theme song for toy story,NQ,natural_questions
1100,when does ben come into parks and rec,NQ,natural_questions
1101,who decides how much the president will be paid,NQ,natural_questions
1102,who won the stanley cup finals in 2018,NQ,natural_questions
1103,what is the population of east st louis il,NQ,natural_questions
1104,who sings the song on orange is the new black,NQ,natural_questions
1105,where was a place to call home filmed,NQ,natural_questions
1106,who sings back in the middle with you,NQ,natural_questions
1107,when is the finale for rpdr season 10,NQ,natural_questions
1108,who wrote blake shelton's song i lived it,NQ,natural_questions
1109,when was the idaho state capitol building built,NQ,natural_questions
1110,how many chromosomes does a human diploid cell have,NQ,natural_questions
1111,who is the youngest person that had a baby,NQ,natural_questions
1112,who dies in season 6 episode 1 of grey's anatomy,NQ,natural_questions
1113,who is known as trimurthy of carnatic music,NQ,natural_questions
1114,where is the villi located in the small intestine,NQ,natural_questions
1115,who did meg ryan play on as the world turns,NQ,natural_questions
1116,when did the angel of the north go up,NQ,natural_questions
1117,who was an early advocate of the social gospel,NQ,natural_questions
1118,who does the voice of sky in paw patrol,NQ,natural_questions
1119,when is the finale of walking dead season 8,NQ,natural_questions
1120,what was the guy's name that played mark on roseanne,NQ,natural_questions
1121,when is the last book of game of thrones coming out,NQ,natural_questions
1122,where does tea come from in the world,NQ,natural_questions
1123,the technical term for the study of body motions used in communication is,NQ,natural_questions
1124,who won the big brother naija last year,NQ,natural_questions
1125,who owns pilot and flying j truck stops,NQ,natural_questions
1126,who wrote the song unthinkable for alicia keys,NQ,natural_questions
1127,who came up with the gun free zone,NQ,natural_questions
1128,when does the new season of wentworth premiere,NQ,natural_questions
1129,who is the leader of the senate when the vp isn't there,NQ,natural_questions
1130,what are the judges names on strictly come dancing,NQ,natural_questions
1131,who plays james nava in shades of blue,NQ,natural_questions
1132,which year was india capital shifted from calcutta to delhi,NQ,natural_questions
1133,where is the street where the beatles crossed,NQ,natural_questions
1134,who is the famous painter who painted shakunthala,NQ,natural_questions
1135,who has the most strike outs in mlb,NQ,natural_questions
1136,who wrote the work ' the post office',NQ,natural_questions
1137,where did love bugs in florida come from,NQ,natural_questions
1138,who won the man booker international prize recently,NQ,natural_questions
1139,who have been the host of wheel of fortune,NQ,natural_questions
1140,the per capita co2 emission is the highest in world,NQ,natural_questions
1141,how old you have to be to drink in jamaica,NQ,natural_questions
1142,who played the mother on my three sons,NQ,natural_questions
1143,who won first season of americas got talent,NQ,natural_questions
1144,who plays nell jones on ncis los angeles,NQ,natural_questions
1145,when did the chicago bulls became a team,NQ,natural_questions
1146,who played the daughter in white house down,NQ,natural_questions
1147,who were the greek philosophers who contributed the basic information about atoms,NQ,natural_questions
1148,when did qld first win the sheffield shield,NQ,natural_questions
1149,who has more wins east or west nba,NQ,natural_questions
1150,who is jennifer hudson's character in dreamgirls based on,NQ,natural_questions
1151,when did piracy hit its apex in the caribbean,NQ,natural_questions
1152,who played the caveman in night at the museum 3,NQ,natural_questions
1153,who sings i came back to let you know,NQ,natural_questions
1154,where does it rain the most in texas,NQ,natural_questions
1155,who played adam on little house on the prairie,NQ,natural_questions
1156,who wrote am i all alone or is it only me,NQ,natural_questions
1157,when did earth's population reach 1 billion,NQ,natural_questions
1158,who was elected to the lok sabha at the young age of 26,NQ,natural_questions
1159,what county is port saint lucie florida in,NQ,natural_questions
1160,when did michael jackson's thriller come out,NQ,natural_questions
1161,when did will and grace end the first time,NQ,natural_questions
1162,who plays stevens dad on that 70s show,NQ,natural_questions
1163,where was 10 things i hate about you filmed house,NQ,natural_questions
1164,who won the golden boot in premier league this season,NQ,natural_questions
1165,who plays diana's aunt in wonder woman,NQ,natural_questions
1166,what is the name of the lake in the lake district,NQ,natural_questions
1167,who paid for the expansion of the panama canal,NQ,natural_questions
1168,who was the first hero of the philippines,NQ,natural_questions
1169,who has won the most uefa champions league cups,NQ,natural_questions
1170,when does greys anatomy season 14 episode 18 air,NQ,natural_questions
1171,who killed the family in season 4 of the killing,NQ,natural_questions
1172,who is the actor who plays ronan in guardians of the galaxy,NQ,natural_questions
1173,who was known as the father of geometry,NQ,natural_questions
1174,who sings the song a rainy night in georgia,NQ,natural_questions
1175,when did the battle of bunker hill start,NQ,natural_questions
1176,when does my little pony movie come out,NQ,natural_questions
1177,visa requirements for australian citizens travelling to brazil,NQ,natural_questions
1178,where is the story of abigael found in the bible,NQ,natural_questions
1179,period from fertilization of the ovum to birth,NQ,natural_questions
1180,how many episodes are in season 4 of i am jazz,NQ,natural_questions
1181,how many zeros does the number google have,NQ,natural_questions
1182,which us city is the game of monopoly based on,NQ,natural_questions
1183,what layer of the osi model do vlans use,NQ,natural_questions
1184,who wrote the theory and practice of oligarchical collectivism,NQ,natural_questions
1185,when did the bengals won a playoff game,NQ,natural_questions
1186,the first chairman of the atomic energy commission in india was,NQ,natural_questions
1187,who stole the lightning bolt in percy jackson book,NQ,natural_questions
1188,who presides over debates in the parliament of ghana,NQ,natural_questions
1189,1 foot is equal to how many m,NQ,natural_questions
1190,when did the pilgrims come to north america,NQ,natural_questions
1191,who plays general gage in sons of liberty,NQ,natural_questions
1192,who plays batman in the justice league movie,NQ,natural_questions
1193,what was the first coin minted in the united states,NQ,natural_questions
1194,who will be promoted to the premier league 2019,NQ,natural_questions
1195,who led the slave revolt in saint domingue,NQ,natural_questions
1196,what was the highest number of u.s. soldiers in south vietnam at one time,NQ,natural_questions
1197,how many ncaa division 1 wrestling teams are there,NQ,natural_questions
1198,who does joey end up with on dawson's creek,NQ,natural_questions
1199,icici bank is it foreign bank or indian bank,NQ,natural_questions
1200,when did the first bubba gump shrimp open,NQ,natural_questions
1201,what is the name of the most important jewish text,NQ,natural_questions
1202,who won the 3 point contest last year,NQ,natural_questions
1203,what do we call the moment when the sperm and ovum join,NQ,natural_questions
1204,who sang how do i live without you first,NQ,natural_questions
1205,where did the saying get outta dodge come from,NQ,natural_questions
1206,google what is the capital of new york,NQ,natural_questions
1207,when did the worlds population reach 1 billion,NQ,natural_questions
1208,what is the name of a young elephant,NQ,natural_questions
1209,who does ian nelson play in the hunger games,NQ,natural_questions
1210,when are the next star wars coming out,NQ,natural_questions
1211,who was the original hosts of american idol,NQ,natural_questions
1212,when was weed made illegal in new zealand,NQ,natural_questions
1213,what physical quantity is a measure of the amount of inertia and object has,NQ,natural_questions
1214,what type of car is the dukes of hazzard car,NQ,natural_questions
1215,who did jessica mcnamee play in home and away,NQ,natural_questions
1216,which area did the monroe doctrine aim to free from european influence,NQ,natural_questions
1217,what does bf stand for in bf goodrich,NQ,natural_questions
1218,how many episodes are in the first season of house of cards,NQ,natural_questions
1219,first major battle of the english civil war,NQ,natural_questions
1220,who has won most super bowls in a row,NQ,natural_questions
1221,how many seasons of the brady bunch were there,NQ,natural_questions
1222,who is the current director of homeland security,NQ,natural_questions
1223,where does the last name enriquez come from,NQ,natural_questions
1224,who played rachel in the first blade runner movie,NQ,natural_questions
1225,when did the kraft heinz merger take place,NQ,natural_questions
1226,who designed eleanor for gone in 60 seconds,NQ,natural_questions
1227,when is the second episode of before the storm coming out,NQ,natural_questions
1228,who wrote rick and morty season 3 episode 3,NQ,natural_questions
1229,according to the declaration of independence what are three unalienable rights,NQ,natural_questions
1230,where does the cell get energy for active transport processes,NQ,natural_questions
1231,how many chipotle restaurants are there in the us,NQ,natural_questions
1232,who hit the first home run at the new yankee stadium,NQ,natural_questions
1233,who played gimli in the lord of the rings movies,NQ,natural_questions
1234,what is the cartoon in the malcolm in the middle intro,NQ,natural_questions
1235,who won the french open 2015 men's single title,NQ,natural_questions
1236,who wrote the first four books of the new testament,NQ,natural_questions
1237,who plays suzie in the marvelous mrs maisel,NQ,natural_questions
1238,who has the most acc championships in football,NQ,natural_questions
1239,what breed of dog in turner and hooch,NQ,natural_questions
1240,do snowy owls live in the northern or southern hemisphere,NQ,natural_questions
1241,who died in the 16th street baptist church bombing,NQ,natural_questions
1242,who does vocals on shine on you crazy diamond,NQ,natural_questions
1243,who played the feather duster in beauty and the beast,NQ,natural_questions
1244,when was the last time a solar eclipse occurred in nz,NQ,natural_questions
1245,who plays the ex wife on the orville,NQ,natural_questions
1246,what states plan created the house of representatives,NQ,natural_questions
1247,when did the first tesla car come out,NQ,natural_questions
1248,the provinces 'of the vijayanagara empire were called as,NQ,natural_questions
1249,who plays robb starks wife in game of thrones,NQ,natural_questions
1250,when does dragon ball z super come out,NQ,natural_questions
1251,when is the go train coming to bowmanville,NQ,natural_questions
1252,during the 1920s the united states economy move through which phase of the business cycle,NQ,natural_questions
1253,who won the title of miss india in 2018,NQ,natural_questions
1254,who won the big ten conference in basketball,NQ,natural_questions
1255,when was nicky ricky dicky and dawn made,NQ,natural_questions
1256,in the game left 4 dead what is the name of the big muscular enemy,NQ,natural_questions
1257,who gives expert view on the facts in their area of their expertise,NQ,natural_questions
1258,who got the golden gloves in world cup 2018,NQ,natural_questions
1259,what is the name of tampa bay's mlb team,NQ,natural_questions
1260,when do amy and bernadette come into the big bang theory,NQ,natural_questions
1261,how long did it take to film nightmare before christmas,NQ,natural_questions
1262,the first civilization in asia formed along the and river valleys around bc,NQ,natural_questions
1263,highest number of national park in which state,NQ,natural_questions
1264,who acts as maddie in liv and maddie,NQ,natural_questions
1265,who won the michigan ohio state game in 2006,NQ,natural_questions
1266,when will the ballon d'or 2017 winner be announced,NQ,natural_questions
1267,where did gina rodriguez go to high school,NQ,natural_questions
1268,who played face on the a team movie,NQ,natural_questions
1269,what is the current edition of the united states code,NQ,natural_questions
1270,when was the last time the green bay packers were in the super bowl,NQ,natural_questions
1271,when did the blue jays win world series,NQ,natural_questions
1272,when did the eagles last win the superbowl,NQ,natural_questions
1273,what is the terminal part of the small intestine,NQ,natural_questions
1274,who co-starred with burt reynolds in smokey and the bandit,NQ,natural_questions
1275,how many episodes in season 7 of voyager,NQ,natural_questions
1276,where does can't buy me love take place,NQ,natural_questions
1277,who played young indiana jones in last crusade,NQ,natural_questions
1278,who plays oliver queen's father in arrow,NQ,natural_questions
1279,when did india win the cricket world cup,NQ,natural_questions
1280,cast of two guys a girl and a pizza shop,NQ,natural_questions
1281,where is the rugby league world cup held,NQ,natural_questions
1282,where do the control units instructions come from,NQ,natural_questions
1283,name the right bank and the left bank tributaries of ganga,NQ,natural_questions
1284,shameless us season 8 episode 3 release date,NQ,natural_questions
1285,who sings the country version of i swear,NQ,natural_questions
1286,when did deion sanders play for the cowboys,NQ,natural_questions
1287,when was the last castle built in england,NQ,natural_questions
1288,what is the divider in the middle of the street called,NQ,natural_questions
1289,where did the beatles started their career as a band,NQ,natural_questions
1290,where do tornadoes most commonly occur in the us,NQ,natural_questions
1291,who is the best female rapper in usa,NQ,natural_questions
1292,what was the last year honda element was made,NQ,natural_questions
1293,who won season 16 of america's next top model,NQ,natural_questions
1294,who wrote rock me gently rock me slowly,NQ,natural_questions
1295,what disease is caused by bacterium treponema pallidum,NQ,natural_questions
1296,who had the worlds largest economy in 2014,NQ,natural_questions
1297,which country is bali an island and province of,NQ,natural_questions
1298,where is the femur located on the body,NQ,natural_questions
1299,who is the founder of byju's app,NQ,natural_questions
1300,when does tamar and vince season 5 start,NQ,natural_questions
1301,at what age can you buy a rifle in texas,NQ,natural_questions
1302,who dies in the movie pay it forward,NQ,natural_questions
1303,what year did pluto become a dwarf planet,NQ,natural_questions
1304,when was the first personal computer sold to the public,NQ,natural_questions
1305,when did service tax rate change to 15,NQ,natural_questions
1306,who killed the girl in mystic river movie,NQ,natural_questions
1307,who is the actor that plays jorah mormont,NQ,natural_questions
1308,when did the construction of the burj khalifa end,NQ,natural_questions
1309,who played guitar on whitesnake still of the night,NQ,natural_questions
1310,who was the first black man to play in the nhl,NQ,natural_questions
1311,what does pjm stand for in pjm rhododendron,NQ,natural_questions
1312,when did kenny stop dying in south park,NQ,natural_questions
1313,who propounded the mutation theory of organic evolution,NQ,natural_questions
1314,who was the baby in breaking dawn part 2,NQ,natural_questions
1315,who sang the new scooby doo theme song,NQ,natural_questions
1316,where did panchayati raj in india first introduced in 1959,NQ,natural_questions
1317,what is the name of the song napoleon dynamite dances to,NQ,natural_questions
1318,who sings the original we wish you a merry christmas,NQ,natural_questions
1319,who played john paul getty in all the money in the world,NQ,natural_questions
1320,when did foster care start in the uk,NQ,natural_questions
1321,who sang you'll be back in hamilton,NQ,natural_questions
1322,who is the owner of big bazaar in india,NQ,natural_questions
1323,who is the author of crime and punishment,NQ,natural_questions
1324,who did the special effects for the fly,NQ,natural_questions
1325,flight that went down in the hudson river,NQ,natural_questions
1326,what book in the bible comes after john,NQ,natural_questions
1327,how many different types of daylilies are there,NQ,natural_questions
1328,when did russia stop using the julian calendar,NQ,natural_questions
1329,who falls out of the helicopter in black hawk down,NQ,natural_questions
1330,which military action led to us boycott the 1980 olympics,NQ,natural_questions
1331,when was sing something simple on the radio,NQ,natural_questions
1332,who won the battle of the seven oaks,NQ,natural_questions
1333,when does season 5 of the blacklist return,NQ,natural_questions
1334,who has magical glasses in a wrinkle in time,NQ,natural_questions
1335,when did hurricane maria make land fall on puerto rico,NQ,natural_questions
1336,what does the o in o town stand for,NQ,natural_questions
1337,who was the president during cuban missle crisis,NQ,natural_questions
1338,who is credited with starting the methodist church,NQ,natural_questions
1339,where did they film the witches of eastwick,NQ,natural_questions
1340,who won the premier league 3 years ago,NQ,natural_questions
1341,where does say yes to the dress take place,NQ,natural_questions
1342,what was the strongest hurricane to hit long island,NQ,natural_questions
1343,stranger things season 2 episode 1 release time,NQ,natural_questions
1344,how many goals have liverpool scored in the league this season,NQ,natural_questions
1345,who wins season 1 zumbo's just desserts,NQ,natural_questions
1346,who did janet jackson play on good times,NQ,natural_questions
1347,who played in the odd couple on broadway,NQ,natural_questions
1348,who does lucky's voice on king of the hill,NQ,natural_questions
1349,who sang i'll make a man out of you,NQ,natural_questions
1350,what is the name of the infinity stone in doctor strange,NQ,natural_questions
1351,how old was george blanda in his last game,NQ,natural_questions
1352,who wrote the message on the statue of liberty,NQ,natural_questions
1353,who does adrianna end up with in 90210,NQ,natural_questions
1354,what region of the world is greece in,NQ,natural_questions
1355,when did they start drafting for the vietnam war,NQ,natural_questions
1356,when was the worst earthquake in san francisco,NQ,natural_questions
1357,who was the dragon in once upon a time,NQ,natural_questions
1358,when did the british east india company take over india,NQ,natural_questions
1359,what day does grey's anatomy air in america,NQ,natural_questions
1360,who says hakuna matata in the lion king,NQ,natural_questions
1361,where is the show lost in space filmed,NQ,natural_questions
1362,only indian state whose population has decreased as compared to census 2001 in 2011,NQ,natural_questions
1363,where does most star formation take place in the milky way,NQ,natural_questions
1364,when is the next tokyo ghoul episode coming out,NQ,natural_questions
1365,when was the first hdb flat built in singapore,NQ,natural_questions
1366,who selects georgia's state superintendent of schools,NQ,natural_questions
1367,who is next in line for the throne in london,NQ,natural_questions
1368,the kapil sharma show actress lottery real name,NQ,natural_questions
1369,when does the demi lovato album come out,NQ,natural_questions
1370,list of how to train your dragon movies,NQ,natural_questions
1371,who sings somewhere over the rainbow in you've got mail,NQ,natural_questions
1372,when was the last time the volcano erupted in tenerife,NQ,natural_questions
1373,who played the leading role of a stranded astronaut in the 2015 film the martian,NQ,natural_questions
1374,what are the qualifications for the president according to the constitution,NQ,natural_questions
1375,who played young tom riddle in the chamber of secrets,NQ,natural_questions
1376,when did bruno mars just the way you are come out,NQ,natural_questions
1377,the uss arizona is on what hawaiian island,NQ,natural_questions
1378,what are the two largest cities in africa,NQ,natural_questions
1379,where does iowa rank in wind energy production,NQ,natural_questions
1380,who plays the grown up brahms in the boy,NQ,natural_questions
1381,who was the main person that introduced the social contract theory of government,NQ,natural_questions
1382,when did the canon 7d mark ii come out,NQ,natural_questions
1383,citrus fruit named after a city in morocco,NQ,natural_questions
1384,what is the lining of the medullary cavity called,NQ,natural_questions
1385,when does the era of good feelings end,NQ,natural_questions
1386,what rank is a squad leader in the marines,NQ,natural_questions
1387,where do plasma cells come from and what is their function,NQ,natural_questions
1388,who has the highest corporate tax in the world,NQ,natural_questions
1389,who has the most quadruple doubles in nba history,NQ,natural_questions
1390,who is the heisman trophy award named after,NQ,natural_questions
1391,sharp pain in right side when taking deep breath,NQ,natural_questions
1392,who won season 9 of americas got talent,NQ,natural_questions
1393,the first unix operating system was written in which language,NQ,natural_questions
1394,when did the texas chainsaw massacre come out,NQ,natural_questions
1395,where does pepsin work in the digestive system,NQ,natural_questions
1396,where is hydrochloric acid found in the digestive system,NQ,natural_questions
1397,when was the first drunk driving law passed,NQ,natural_questions
1398,where did the bobo doll experiment take place,NQ,natural_questions
1399,what was van halen's original band name,NQ,natural_questions
1400,who was the pm when the report of mandal commission was initially implemented,NQ,natural_questions
1401,when did the song body like a backroad come out,NQ,natural_questions
1402,what american has won the most winter olympic gold medals,NQ,natural_questions
1403,who kills the queen in game of thrones,NQ,natural_questions
1404,what number is snorlax on the national pokedex,NQ,natural_questions
1405,how many wild card teams make the nfl playoffs,NQ,natural_questions
1406,what do you call the big red buses in london,NQ,natural_questions
1407,when should the pledge of allegiance be recited,NQ,natural_questions
1408,when did cant take my eyes off of you come out,NQ,natural_questions
1409,how many digits is a social security number,NQ,natural_questions
1410,dude wheres my car what are they looking for,NQ,natural_questions
1411,who played lois lane in the original superman movie,NQ,natural_questions
1412,when did night at the roxbury come out,NQ,natural_questions
1413,where did they film chitty chitty bang bang,NQ,natural_questions
1414,who holds the power to increase the number of judges in the supreme court,NQ,natural_questions
1415,where do you go to get a bachelor's degree,NQ,natural_questions
1416,when was the constitution of united states written,NQ,natural_questions
1417,when was the first captain america comic made,NQ,natural_questions
1418,who plays brody on one life to live,NQ,natural_questions
1419,2018 stanley cup playoffs best of 5 or 7,NQ,natural_questions
1420,where does iron fist take place in new york,NQ,natural_questions
1421,who wrote the book of nehemiah in the old testament,NQ,natural_questions
1422,who got murdered in fast and furious 4,NQ,natural_questions
1423,how many games are in a premiership season,NQ,natural_questions
1424,what type of book is the glass castle,NQ,natural_questions
1425,who sang the song can't live if living is without you,NQ,natural_questions
1426,who wrote the song in school of rock,NQ,natural_questions
1427,who does donna end up with mamma mia 1,NQ,natural_questions
1428,where was the movie journey to the center of the earth filmed,NQ,natural_questions
1429,what is the purpose of egg wash in baking,NQ,natural_questions
1430,number of books in the library of babel,NQ,natural_questions
1431,who plays john rayburn's wife in bloodline,NQ,natural_questions
1432,. who created the plan that became know as the great compromise,NQ,natural_questions
1433,when does the show cloak and dagger start,NQ,natural_questions
1434,when did the scottish wars of independence start,NQ,natural_questions
1435,who played the blind girl in fantastic four,NQ,natural_questions
1436,who won season 2 of the world of dance,NQ,natural_questions
1437,who was the first person to suggest that light is an electromagnetic wave,NQ,natural_questions
1438,who plays max in secret life of pets,NQ,natural_questions
1439,what was the last episode of henry danger,NQ,natural_questions
1440,what does the down arrow mean on keyboard,NQ,natural_questions
1441,when did the dell optiplex 780 come out,NQ,natural_questions
1442,what is the primary language in the bahamas,NQ,natural_questions
1443,who played ned stark's wife in game of thrones,NQ,natural_questions
1444,when was disney beauty and the beast first released,NQ,natural_questions
1445,who wrote it's the end of the world as we know it,NQ,natural_questions
1446,when did american bandstand go off the air,NQ,natural_questions
1447,when did the milwaukee bucks win the nba championship,NQ,natural_questions
1448,who played the widow in mission impossible fallout,NQ,natural_questions
1449,when is vikings season 5 part 2 starting,NQ,natural_questions
1450,who sings the opening song of rocky horror,NQ,natural_questions
1451,who has the most super bowls as a player,NQ,natural_questions
1452,when was the song don't stop believing made,NQ,natural_questions
1453,what is the name of border between india and pakistan in 1947,NQ,natural_questions
1454,who played the lead role in seinfeld on nbc until it ended in 1998,NQ,natural_questions
1455,who makes up the chorus in oedipus the king,NQ,natural_questions
1456,juhu beach is in which area of mumbai,NQ,natural_questions
1457,when did nigeria become a member of oic,NQ,natural_questions
1458,are specialized cells in the skin which produce melanin,NQ,natural_questions
1459,donkey kong country tropical freeze switch release date,NQ,natural_questions
1460,what principle of chinese government allowed a revolution to overthrow and replace a corrupt ruler,NQ,natural_questions
1461,who played george gershwin in rhapsody in blue,NQ,natural_questions
1462,who led the crew that cut through the cumberland gap,NQ,natural_questions
1463,when is ariana grande's new album sweetener coming out,NQ,natural_questions
1464,who killed laura palmer in original twin peaks,NQ,natural_questions
1465,what type of equation includes the quantity of energy released or absorbed during the reaction,NQ,natural_questions
1466,who plays leslie winkle on the big bang theory,NQ,natural_questions
1467,what is ketchup and mayo mixed together called,NQ,natural_questions
1468,who did lin manuel miranda play in hamilton,NQ,natural_questions
1469,when is jute plant cut to obtain fibre,NQ,natural_questions
1470,what is the top layer of concrete called,NQ,natural_questions
1471,what team has the longest winning streak in nba,NQ,natural_questions
1472,who sings the song i hear you knocking,NQ,natural_questions
1473,where was the dictator of north korea educated,NQ,natural_questions
1474,who plays fernando's brother in mamma mia,NQ,natural_questions
1475,where did the term saved by the bell originate,NQ,natural_questions
1476,where is the bbc show happy valley filmed,NQ,natural_questions
1477,for which group did michael jackson perform as a child star,NQ,natural_questions
1478,who became the president of poland in 1990,NQ,natural_questions
1479,when did o canada became the official national anthem,NQ,natural_questions
1480,when did oregon becomes first state to pass initiative referendum laws,NQ,natural_questions
1481,who wrote the book of the new testament,NQ,natural_questions
1482,when did hungary open its borders with austria,NQ,natural_questions
1483,who is present deputy speaker of the karnataka legislative assembly,NQ,natural_questions
1484,how many episodes to season 3 of outlander,NQ,natural_questions
1485,when does home and away start on channel 7,NQ,natural_questions
1486,who plays donna tubbs on the cleveland show,NQ,natural_questions
1487,who voices the dad in phineas and ferb,NQ,natural_questions
1488,who wrote long as i live toni braxton,NQ,natural_questions
1489,when did belly-dance become popular in the us,NQ,natural_questions
1490,where is the genetic material of bacterium found,NQ,natural_questions
1491,who voiced king louie in the original jungle book,NQ,natural_questions
1492,where is the lost city of petra located,NQ,natural_questions
1493,when did im a celebrity get me out of here start,NQ,natural_questions
1494,who organized the original creole orchestra in los angeles,NQ,natural_questions
1495,when was the last time england was in the quarter finals of the world cup,NQ,natural_questions
1496,what type of music does the weekend make,NQ,natural_questions
1497,when did star wars clone wars come out,NQ,natural_questions
1498,when is america's got talent final show 2017,NQ,natural_questions
1499,when did jk rowling write her first book,NQ,natural_questions
1500,who is the lead singer in five finger death punch,NQ,natural_questions
1501,where is the number 6 cylinder on a ford v8,NQ,natural_questions
1502,when did the nissan leaf first come out,NQ,natural_questions
1503,who narrated the old man and the sea,NQ,natural_questions
1504,how many passing yards does aaron rodgers have in his career,NQ,natural_questions
1505,who played ej dimera on days of our lives,NQ,natural_questions
1506,who shot first in the original star wars a new hope,NQ,natural_questions
1507,what are the main sections within iso 9001,NQ,natural_questions
1508,what order do the air bud movies go in,NQ,natural_questions
1509,what does it mean to be the most valuable player,NQ,natural_questions
1510,when did so sick by neyo come out,NQ,natural_questions
1511,who played churchill's wife in the crown,NQ,natural_questions
1512,what is the name of hen's house,NQ,natural_questions
1513,who played carol brady on days of our lives,NQ,natural_questions
1514,how many checkpoints are in the cell cycle,NQ,natural_questions
1515,who is macbeth fighting in the beginning of the play,NQ,natural_questions
1516,who is going to host the world cup 2018,NQ,natural_questions
1517,when did the sf giants leave new york,NQ,natural_questions
1518,who sang the original version of do you hear what i hear,NQ,natural_questions
1519,when was the first tom and jerry aired,NQ,natural_questions
1520,last time the lakers were in the playoffs,NQ,natural_questions
1521,where does the last name tobar come from,NQ,natural_questions
1522,when was the last game of thrones book published,NQ,natural_questions
1523,actress who played ruth in fried green tomatoes,NQ,natural_questions
1524,who won rookie of the year in 2014,NQ,natural_questions
1525,who is highest odi run scorer in cricket,NQ,natural_questions
1526,who is awarded the best actress in the 65th national awards,NQ,natural_questions
1527,who came up with the basis of modern atomic theory,NQ,natural_questions
1528,who was the ex-officio chairman of the rajya sabha,NQ,natural_questions
1529,number of pages in harry potter and the philosopher stone,NQ,natural_questions
1530,case where supreme court issued a writ of certiorari,NQ,natural_questions
1531,who does marshall end up with in how i met your mother,NQ,natural_questions
1532,who plays jackie sharp on house of cards,NQ,natural_questions
1533,when did the catholic church change the nicene creed,NQ,natural_questions
1534,who is the place kicker for the baltimore ravens,NQ,natural_questions
1535,how many national championships do the georgia bulldogs have,NQ,natural_questions
1536,expedition unknown season 4 episode 10 air date,NQ,natural_questions
1537,when does the new linkin park cd come out,NQ,natural_questions
1538,how many cards are dealt out in phase 10,NQ,natural_questions
1539,how many times has australia hosted the commenwealth games,NQ,natural_questions
1540,who played the world's heaviest man in the greatest showman,NQ,natural_questions
